id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city
852896686462507294,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,140.0,30,0,No review,0.0,151,New Orleans
852896777662217281,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,140.0,30,1,2023-04-28,0.04,151,New Orleans
852896967911085306,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,140.0,30,0,No review,0.0,151,New Orleans
852896978191090383,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,166.0,30,1,2023-09-17,0.05,151,New Orleans
852897183258107240,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,160.0,30,0,No review,0.0,349,New Orleans
852897263766331996,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,160.0,30,0,No review,0.0,349,New Orleans
852897439737208160,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,160.0,30,0,No review,0.0,349,New Orleans
852897444893852173,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,160.0,30,0,No review,0.0,349,New Orleans
852897541627456765,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Private room,160.0,30,0,No review,0.0,349,New Orleans
852897993074182804,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,219.0,30,0,No review,0.0,302,New Orleans
852898028870566596,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,219.0,30,0,No review,0.0,302,New Orleans
852898211498914218,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,219.0,30,0,No review,0.0,302,New Orleans
852898411261836859,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,219.0,30,0,No review,0.0,302,New Orleans
852899177210257134,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,91.0,30,0,No review,0.0,152,New Orleans
852899262480592402,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,91.0,30,0,No review,0.0,152,New Orleans
852899469465861186,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,91.0,30,0,No review,0.0,152,New Orleans
852899534801869081,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,91.0,30,0,No review,0.0,152,New Orleans
852899539355704442,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,109.0,30,2,2023-08-14,0.09,152,New Orleans
852899632932104675,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,129.0,30,1,2023-09-24,0.05,348,New Orleans
852899712281027968,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,129.0,30,0,No review,0.0,348,New Orleans
852899803168439241,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,109.0,30,0,No review,0.0,348,New Orleans
852899916421837608,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,109.0,30,0,No review,0.0,348,New Orleans
852899982191601344,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,Central City,29.9349207,-90.0802564,Entire home/apt,109.0,30,0,No review,0.0,348,New Orleans
853138017670139072,Beautiful Brand New 3br in Mid City,112910785,Marigny,Mid-City,29.9666669,-90.0993871,Entire home/apt,74.0,2,43,2025-06-14,1.6,328,New Orleans
853629397001408177,Stylish Modern Home | Hot Tub & Pergola,276892829,Daniel,Mcdonogh,29.948,-90.05264,Entire home/apt,247.0,2,107,2025-06-15,4.0,288,New Orleans
853908256148403224,Walk to French Quarter House of Jazz & Blues Suite,424156658,Christopher,Seventh Ward,29.96717,-90.06475,Private room,105.0,1,37,2025-04-20,1.44,164,New Orleans
854277924611606892,"Centrally Located, Comfy Home",36710387,Petera,Central City,29.94225787638826,-90.08341918358622,Entire home/apt,51.0,30,3,2024-01-26,0.11,226,New Orleans
854282468327980214,3 Mi to French Quarter: Modern Apt in New Orleans,456477857,Evolve,Dillard,30.00679,-90.06786,Entire home/apt,81.0,2,14,2025-05-25,0.68,361,New Orleans
854587056454507149,Luxury Suite in NOLA Heart | Walk to Bourbon & FQ,424156658,Christopher,Seventh Ward,29.967656163353293,-90.06520315657335,Private room,80.0,1,29,2025-03-22,1.12,166,New Orleans
854602452409604898,Grand Suite in NOLA Near Bourbon & French Quarter,424156658,Christopher,Seventh Ward,29.96891,-90.0632,Private room,81.0,1,26,2024-12-15,1.01,169,New Orleans
854608303557863677,Elegant Suite in NOLA Near Bourbon  French Quarter,424156658,Christopher,Seventh Ward,29.96893,-90.06322,Private room,74.0,1,14,2025-01-14,0.76,166,New Orleans
854991506470164742,Charming Home in the Historic Lower Ninth Ward,39641417,Kendall,Lower Ninth Ward,29.96805,-90.01747,Entire home/apt,62.0,30,4,2025-02-16,0.2,344,New Orleans
855829063622096690,Mid-City Retreat (Downstairs),7890573,Frank,City Park,29.97964,-90.09217,Entire home/apt,50.0,30,8,2025-05-10,0.37,234,New Orleans
856051385639762619,Best way to enjoy New Orleans,23306383,Serpil,Leonidas,29.961598736656764,-90.12139612616294,Entire home/apt,1063.0,90,0,No review,0.0,180,New Orleans
856497665172596730,MidCity Artist Nest,921339,Reese,Bayou St. John,29.97193,-90.08762,Entire home/apt,96.0,30,0,No review,0.0,365,New Orleans
856552150145716207,Mid City Oasis- large 2 bdrm,500671421,Walker,Mid-City,29.96742,-90.09566,Entire home/apt,80.0,30,1,2025-02-22,0.26,89,New Orleans
856578100420385255,The Nicholls Shotgun,3127222,Sohail,Treme - Lafitte,29.97137856784114,-90.0736964283474,Entire home/apt,125.0,30,0,No review,0.0,362,New Orleans
856641382072966007,Entire Home Near Superdome,104028579,Kennedy,Gert Town,29.954679315014285,-90.10154983318908,Entire home/apt,211.0,1,1,2025-06-03,1.0,34,New Orleans
856976934176179438,Stunning 1BR Condo near City Hot Spots,442915263,Hosteeva California Building,Central Business District,29.9545479,-90.0743526,Entire home/apt,94.0,1,1,2023-04-16,0.04,347,New Orleans
857287823557848681,"Beautiful, Modern Lower Garden Home",6065899,Richard,Lower Garden District,29.93729590686429,-90.06961195524008,Entire home/apt,2000.0,1,2,2025-02-10,0.46,365,New Orleans
857770682114756836,Antique Contemporary Cottage,1199300,Dalton James,Whitney,29.940860788411644,-90.04170406148671,Entire home/apt,62.0,30,1,2024-02-10,0.06,352,New Orleans
857975695884964168,Charming Historic Marigny | Airy King Bedroom,305725367,The Alexandre,Marigny,29.9646251,-90.0531302,Private room,119.0,1,35,2025-05-22,1.31,339,New Orleans
858079739523069797,Historic Seventh Ward Shotgun,4648656,Issa,Seventh Ward,29.977020572175267,-90.0691553865794,Entire home/apt,111.0,2,18,2025-05-05,0.68,185,New Orleans
858201229582820749,CASA AZUL - Modern Home - Near French Quarter,235329606,Donald,Tulane - Gravier,29.961770104911334,-90.07792933306776,Entire home/apt,229.0,2,38,2025-06-05,1.48,222,New Orleans
858283683705631197,Creative Fairgrounds Apartment with back porch,25105177,Les,Fairgrounds,29.97816,-90.08016,Entire home/apt,84.0,30,23,2025-04-01,0.87,90,New Orleans
858612009083487761,Fully renovated uptown beauty!,131384381,Karen,Audubon,29.92119,-90.12528,Entire home/apt,114.0,2,23,2025-06-02,1.23,336,New Orleans
858763040650698831,Stylish Loft - Steps to Quarter!,28711795,Alice & Scott,Central Business District,29.952058590995836,-90.0681860678114,Entire home/apt,126.0,1,126,2025-06-16,4.92,350,New Orleans
858907547284497497,The Carriage House,51580529,Meiah,Seventh Ward,29.9691821,-90.0580798,Entire home/apt,48.0,30,2,2024-04-30,0.08,136,New Orleans
858927083378278159,All that NOLA has to offer/close to it all,412383742,Stefani,Seventh Ward,29.974981285731168,-90.07041656870203,Entire home/apt,298.0,30,20,2025-05-03,0.76,344,New Orleans
859587666040676483,Bayou St John Duplex near Downtown,11372242,Thiamanti,Bayou St. John,29.97461412275529,-90.08354678750038,Entire home/apt,68.0,2,13,2025-05-05,0.64,67,New Orleans
860112470500500878,5BR West Riverside Home near Tips | Outdoor Patio,349162641,David,West Riverside,29.91589061540103,-90.10848922311165,Entire home/apt,197.0,2,84,2025-06-08,3.13,267,New Orleans
860214365095651024,Audubon House Apt.1: 2bd/1ba,498930316,Raymond,Black Pearl,29.9353,-90.13408,Entire home/apt,64.0,30,2,2025-05-16,0.17,245,New Orleans
860289786111208673,1 mile from downtown,281806,Kay,Central City,29.945038989693124,-90.09289044633294,Entire home/apt,53.0,30,97,2025-04-12,3.66,151,New Orleans
860405851849788208,Mid-City hideaway next to streetcar line,176421899,Ken,Mid-City,29.9744662,-90.1034936,Entire home/apt,138.0,2,3,2023-05-07,0.11,364,New Orleans
861488109143955623,Charming 2bed 1bath 30 Day Mid Term Rental,79597408,A.M.G.,Hollygrove,29.9735897,-90.1234177,Entire home/apt,75.0,30,0,No review,0.0,270,New Orleans
861617815382172998,Delightful Degas,28240604,Angel,Bayou St. John,29.979453128475257,-90.0837403969205,Entire home/apt,70.0,30,2,2025-05-16,0.13,171,New Orleans
861855665513274432,"New Orleans, Louisiana",25535937,Megan,Lakeview,30.01565,-90.11271,Entire home/apt,120.0,30,1,2024-12-06,0.15,364,New Orleans
862134573127741541,Walking distance to Boogaloo fest!,261557889,Erroll,Mid-City,29.96977948044875,-90.08766970345306,Entire home/apt,113.0,2,24,2025-06-08,0.94,362,New Orleans
862145933684049467,Luxury 4BR in Uptown NOLA,442920751,Hosteeva Vacations,Freret,29.934787,-90.106717,Entire home/apt,189.0,1,5,2025-04-13,0.29,302,New Orleans
862236923234076675,Charming treme gated parking 2/1,69416092,Set,Treme - Lafitte,29.969221,-90.0768119,Entire home/apt,60.0,30,3,2025-03-29,0.13,365,New Orleans
862400693828751307,Uptown St Charles 2 bedroom/2 bath condo,12090752,Ellen,Garden District,29.928867397096337,-90.08820032448718,Entire home/apt,99.0,30,2,2023-12-12,0.09,138,New Orleans
862940680356419764,GRAND CASA AZUL-Walk to French Quarter,235329606,Donald,Tulane - Gravier,29.963284007374163,-90.0794667945881,Entire home/apt,429.0,2,39,2025-06-13,1.53,315,New Orleans
863116426230275743,Historic Creole Escape,51580529,Meiah,Seventh Ward,29.9691817,-90.05807539999999,Entire home/apt,80.0,2,2,2024-12-02,0.26,255,New Orleans
863838927708183652,Iconic French Quarter Retreat! Pets Allowed!,501999514,RoomPicks,French Quarter,29.95652,-90.06785,Hotel room,191.0,1,17,2025-04-27,0.81,345,New Orleans
865436847468349636,Broadmoor Backhouse,18386422,Meaghan,Freret,29.93983,-90.10531,Entire home/apt,119.0,1,25,2025-05-05,0.95,90,New Orleans
866704750982309092,Home Fun and Cozy|Free off street prkg|Jacuzzi tub,114259520,Eldridge,Gentilly Terrace,30.01049843172401,-90.06018835423608,Entire home/apt,99.0,30,38,2025-03-03,1.82,265,New Orleans
867128833654021121,Budget Friendly Furnished Room on Canal St.,442922842,Canal Express Studios,Mid-City,29.977238,-90.103615,Private room,74.0,1,19,2025-05-07,0.72,358,New Orleans
867165266916083563,Modern Penthouse with Rooftop near French Quarter,442912126,Tigran,Central Business District,29.951141,-90.067764,Entire home/apt,120.0,1,6,2025-04-13,0.24,349,New Orleans
867387869792099825,Modern Central 3BR Mid City Pad w/ Parking,112910785,Marigny,Mid-City,29.9666669,-90.0993871,Entire home/apt,69.0,2,36,2025-06-01,1.37,331,New Orleans
867841095912577764,5BR Urban Penthouse in the Heart of New Orleans,483013144,Charming Properties,Central City,29.939917,-90.078163,Entire home/apt,209.0,1,31,2025-04-20,1.26,335,New Orleans
868155100581719209,Deluxe Modern Home | Heated Pool & Game Room,276892829,Daniel,Algiers Point,29.9544977,-90.0469385,Entire home/apt,366.0,2,66,2025-06-14,2.58,325,New Orleans
868695623535461633,Grand Retreat! Entire Mansion!,86716930,Philip,Holy Cross,29.95873532440948,-90.02092071952195,Entire home/apt,756.0,30,0,No review,0.0,364,New Orleans
868908501667575572,Opulent New Construction | Heated Pool + Hot Tub,276892829,Daniel,Central City,29.94122,-90.07592,Entire home/apt,723.0,2,96,2025-06-15,3.78,250,New Orleans
868941323623692679,5 Min Walk to French Quarter from 2BD Treme Home,64823547,Brenna And Nick,Seventh Ward,29.96874,-90.06626,Entire home/apt,55.0,30,4,2024-10-08,0.18,197,New Orleans
869023629437471754,"Bright, tall shotgun w/ open concepts & character",4859172,Eriks,Central City,29.9412039,-90.081448,Entire home/apt,25.0,30,6,2025-02-28,0.29,155,New Orleans
869338171648859925,The NOLA Nest – Mid-City Summer Haus,42141250,Tanisha,Seventh Ward,29.98262347195376,-90.06127765844947,Entire home/apt,114.0,1,59,2025-05-11,2.71,168,New Orleans
869404155294255960,New Orleans Home w/ Backyard Near French Quarter,456477857,Evolve,Old Aurora,29.92863,-90.00603,Entire home/apt,149.0,31,0,No review,0.0,363,New Orleans
870208362522922933,Safe Neighborhood Great Location,68337970,Yvonne,Lakeview,30.00781204852869,-90.11539737029776,Entire home/apt,146.0,30,3,2023-07-02,0.12,365,New Orleans
870248814279913191,NoLa Bike the Town Guesthouse | 30+ days | $Budget,118479577,Tiffany,Central City,29.9402,-90.08304,Entire home/apt,45.0,30,2,2024-04-04,0.13,80,New Orleans
870271319278141716,Cozy Treme Neighborhood property,33148452,Alfred,Treme - Lafitte,29.96916,-90.07887,Entire home/apt,59.0,30,2,2024-11-06,0.08,339,New Orleans
870336839260576418,Stylish Oasis in the Irish Channel,403469104,Adrienne,Irish Channel,29.9237816,-90.0809802,Entire home/apt,150.0,3,13,2025-05-18,0.51,180,New Orleans
870863886333528586,Charming 4-Bedroom Condo near St. Charles Avenue,503340934,Baronne,Central City,29.93881,-90.07777,Entire home/apt,134.0,1,27,2025-05-24,1.1,318,New Orleans
871678730366090708,Posh CBD Condo | Private Courtyard,151238588,Daniel,Central Business District,29.9501612,-90.0672206,Entire home/apt,312.0,4,4,2023-10-29,0.17,328,New Orleans
871881186777873978,Traditional NOLA Home,510539873,Imani,Central City,29.93966,-90.08934,Entire home/apt,207.0,2,4,2025-03-02,0.23,352,New Orleans
872496516578118259,Historic  Shotgun Apartment,39294645,Anna,Treme - Lafitte,29.96488,-90.06506,Entire home/apt,65.0,30,10,2025-05-18,0.44,195,New Orleans
872671370197768385,Unique ShotGun Home! Near all NOLA Festivals!,261579901,Farrell,Seventh Ward,29.97973400770561,-90.0734943583128,Entire home/apt,205.0,30,1,2023-04-29,0.04,364,New Orleans
872855374470538388,Peaceful Private Room centrally located,410972514,Nadia,Mid-City,29.968180561373444,-90.0924688205123,Private room,68.0,30,0,No review,0.0,364,New Orleans
873172734996662425,Cozy Bywater Efficiency Unit,456048604,Adrian,Bywater,29.96741739895569,-90.04965200490358,Entire home/apt,71.0,30,2,2024-02-26,0.08,78,New Orleans
873887183263338354,Perfect 3/3 for Jazz Fest!,2553365,Laura,Fairgrounds,29.98160833471062,-90.07476152975148,Entire home/apt,120.0,30,0,No review,0.0,365,New Orleans
873919946895323456,Vibrant Upscale Loft,136024214,Gabriel,Central City,29.944360791255225,-90.09710378770605,Entire home/apt,102.0,1,7,2025-05-25,0.37,346,New Orleans
873924053158106310,Paris Manor | Family Friendly,501396663,Gary,Milan,29.93338,-90.09631,Entire home/apt,230.0,2,66,2025-05-19,2.54,236,New Orleans
874215119517933227,Holy Cross Haven 3BR POOL & SPA,26198020,Mark,Holy Cross,29.95743619945721,-90.0173321567847,Entire home/apt,250.0,30,2,2024-10-22,0.19,159,New Orleans
874469145116265536,Bywater Gallery House,395196440,Ivan,St. Claude,29.96624979495947,-90.04023731796373,Entire home/apt,98.0,4,57,2025-05-24,2.25,128,New Orleans
874498474465670695,"Fun, Festival & Laid Back",511076973,Lawrence,Seventh Ward,29.9816682377116,-90.07281568463463,Entire home/apt,100.0,30,0,No review,0.0,363,New Orleans
874522293594731032,Bywater Garden Retreat,219828,Lisa,St. Claude,29.9656739,-90.0340556,Entire home/apt,79.0,1,52,2025-06-02,2.0,355,New Orleans
874719293173480918,Cozy New Renovated 1br Mid City Pad,112910785,Marigny,Mid-City,29.97793,-90.09522,Entire home/apt,56.0,30,17,2025-05-31,0.75,321,New Orleans
875337717213099832,Charming Home in Vibrant Bywater,51185959,Judy,Bywater,29.95938,-90.03383,Entire home/apt,85.0,1,17,2025-05-17,0.84,117,New Orleans
876000069672919586,"Maison de la Piscine,3bed/2bath, Long Term Stays",376026742,Olga,Marigny,29.966959617635982,-90.05207441636652,Entire home/apt,115.0,30,0,No review,0.0,104,New Orleans
876110291235982502,Cozy Nola Home,510539873,Imani,Central City,29.939609021863323,-90.08800166653376,Entire home/apt,208.0,30,2,2025-02-10,0.12,179,New Orleans
876330017096443238,Historic Treme Area Loyal's Place,304657,John,Treme - Lafitte,29.9706232,-90.0729795,Entire home/apt,361.0,30,0,No review,0.0,89,New Orleans
877445322091004651,Lakefront NOLA Home w/ Hot Tub & Views!,456477857,Evolve,Lake Catherine,30.14366,-89.74754,Entire home/apt,510.0,2,35,2025-05-31,1.37,47,New Orleans
878308518246452005,Greenbrick Cottage in Bayou St John,423349111,Abby,Bayou St. John,29.97477694025353,-90.0828339491768,Entire home/apt,200.0,30,3,2024-10-18,0.12,258,New Orleans
878502679204525553,Bright & Stylish Mid-City Gem | near streetcar!,428276486,Morrisa,Tulane - Gravier,29.96442636756657,-90.08531952471483,Entire home/apt,216.0,2,7,2024-11-10,0.39,265,New Orleans
878922264626921559,Vibrant 2BR/1BA NOLA Home Near Tipitina's Uptown!,106289693,William,West Riverside,29.91786,-90.10652,Entire home/apt,61.0,2,52,2025-05-25,2.02,167,New Orleans
879697241554743983,Big Blue Manor,146916627,Elise,Mcdonogh,29.94741,-90.04898,Entire home/apt,120.0,30,0,No review,0.0,365,New Orleans
879905979486064333,Stay- Private Quiet Room in NOLA,100680614,Brenda,Old Aurora,29.93382342795938,-90.01063851269923,Private room,34.0,30,0,No review,0.0,365,New Orleans
881126745458115594,HH Whitney House - Single Room - Garden Suite,104792142,Glen,Treme - Lafitte,29.97093269702614,-90.07208391470633,Private room,226.0,3,0,No review,0.0,120,New Orleans
881168590966655314,HH Whitney House - Single Room - Scarlett O'Hara,104792142,Glen,Treme - Lafitte,29.97109909431233,-90.07258332829836,Private room,131.0,3,1,2025-05-19,1.0,112,New Orleans
881773565953947035,Charming Irish Channel Shotgun,512401150,Daniel,Irish Channel,29.9241686,-90.0830534,Entire home/apt,72.0,30,94,2025-05-20,3.64,255,New Orleans
881827340553923957,*Gem in Treme* 5 minutes to the Superdome*,154252281,Jason,Treme - Lafitte,29.9665322028516,-90.07336078319138,Entire home/apt,203.0,30,10,2024-10-05,0.41,270,New Orleans
882618254679073734,"Explore New Orleans! Free Breakfast, Pets Allowed!",501999514,RoomPicks,Lower Garden District,29.94409,-90.06829,Hotel room,170.0,1,2,2025-01-02,0.23,324,New Orleans
882881307911887813,Cozy cottage,512890772,RaeAnn,Navarre,29.99423733284692,-90.11424767534685,Entire home/apt,250.0,30,0,No review,0.0,365,New Orleans
883293424056951238,Home Minutes from Bourbon St.,34396037,Kristy,St. Roch,29.971286424949373,-90.0557865165449,Entire home/apt,158.0,2,47,2025-06-01,1.88,0,New Orleans
883985723993361710,Uptown Nola Apt,11372242,Thiamanti,Leonidas,29.956563214586296,-90.12338096948284,Entire home/apt,63.0,30,6,2025-05-15,0.32,37,New Orleans
885492812353862938,Trendy New Marigny Home,513447844,Hunter,St. Claude,29.96906625627113,-90.04859612706504,Entire home/apt,118.0,1,134,2025-05-26,5.34,242,New Orleans
886855720000778198,Gentilly Gem Iris Unit,20658221,Brian,Gentilly Terrace,29.999819377173434,-90.04692327460909,Entire home/apt,90.0,30,2,2024-04-17,0.09,361,New Orleans
886909484492668399,1903 Lovely town house - famous Bywater district,354138551,Tracy,Bywater,29.962812703057995,-90.03833302125165,Entire home/apt,2425.0,30,6,2024-05-06,0.37,364,New Orleans
887605566589418798,"The Chic Flamingo, Close to Everything, No Stairs",19165880,Kerri,Broadmoor,29.941821696553344,-90.10734398627368,Entire home/apt,208.0,2,64,2025-06-07,2.63,318,New Orleans
887635436531395157,3BR/3Bath - Humble Abode,507155453,Lolita,Seventh Ward,29.98194256885967,-90.06186792522016,Entire home/apt,147.0,30,22,2025-03-06,0.9,168,New Orleans
887737990156073112,3 Royal Blondes,104006216,Jennifer,Marigny,29.9641257,-90.0591131,Entire home/apt,350.0,30,6,2024-05-19,0.3,364,New Orleans
887793421116235670,Pink Wisteria House 10 Min to Bourbon | Sleeps 10,323216157,Stacy,Gentilly Terrace,30.001434,-90.055014,Entire home/apt,285.0,1,48,2025-05-30,2.18,359,New Orleans
888567045147972326,Lovely 2br in Mid City,112910785,Marigny,Treme - Lafitte,29.9709,-90.07715,Entire home/apt,62.0,3,44,2025-06-09,1.74,295,New Orleans
889190682847908454,"Stylish Guest House w/Patio, Parking, 5 Beds, WiFi",370909686,Heather,Seventh Ward,29.98495,-90.06503,Entire home/apt,194.0,1,0,No review,0.0,323,New Orleans
889194323482642640,Central Business District Monthly Rental - 1BR/1BA,106289693,William,Central Business District,29.94470782545234,-90.06975876658574,Entire home/apt,89.0,30,4,2024-08-04,0.16,196,New Orleans
890211775031914104,Truly New Orleans!,157203683,Sean,Mid-City,29.9644758,-90.0929858,Entire home/apt,220.0,30,0,No review,0.0,365,New Orleans
890541815906661548,Comforts of Home,507155453,Lolita,Seventh Ward,29.982965839346093,-90.06271440153536,Entire home/apt,159.0,2,43,2025-05-19,1.94,192,New Orleans
890546937625876869,Extended Stay Garden District Luxury Condo,366492,Theresa,Irish Channel,29.92708,-90.08066,Entire home/apt,99.0,30,0,No review,0.0,269,New Orleans
891059313195111719,Contemporary City Living in the NOLA,503340934,Baronne,Central City,29.94072,-90.07911,Entire home/apt,108.0,1,48,2025-05-11,1.94,337,New Orleans
891059329672409114,Enchanting 4BR Condo Close to St. Charles Avenue,503340934,Baronne,Central City,29.938804990004087,-90.0782520210874,Entire home/apt,135.0,1,34,2025-05-10,1.41,333,New Orleans
891059347140088696,Fully Equipped 4BR Condo in the Heart of NOLA,503340934,Baronne,Central City,29.93945,-90.07775,Entire home/apt,154.0,1,41,2025-05-12,1.96,298,New Orleans
891235152103907974,"Gentilly Haven! 2BR near Airport & City Park, NOLA",64365837,Mike,Gentilly Terrace,30.002865860278156,-90.04604221258161,Entire home/apt,77.0,3,72,2025-06-08,2.85,360,New Orleans
891302451227426757,Frenchmen Oasis,84728022,Camila,Seventh Ward,29.97413,-90.059,Entire home/apt,77.0,30,0,No review,0.0,365,New Orleans
891808275669734872,Relaxing NOLA Getaway on Canal,442922842,Canal Express Studios,Mid-City,29.97724,-90.10361,Private room,72.0,1,8,2025-03-02,0.32,354,New Orleans
892562661872126080,Large Home w/ Back Yard Oasis | Perfect for Groups,349162641,David,Mid-City,29.96298,-90.09395,Entire home/apt,193.0,2,80,2025-06-08,3.19,290,New Orleans
892837869665487068,The Happy Place #1,10126710,Constance,Treme - Lafitte,29.97076,-90.07161,Private room,175.0,1,3,2023-05-28,0.12,194,New Orleans
892972209215527350,Minted NOLA | 1950s Renovation,26675951,Gabrielle,Lakeview,29.9976103210596,-90.1012326651603,Entire home/apt,149.0,4,47,2025-06-02,2.11,308,New Orleans
893016233416101686,Mid-City Spacious Shotgun | Live Like a Local,349162641,David,Mid-City,29.963022230135035,-90.0959020233678,Entire home/apt,118.0,1,28,2025-06-01,1.14,307,New Orleans
893334582266479768,2bd/2bath Quintessential Nola Cottage,48694664,David,Uptown,29.9320153,-90.1044981,Entire home/apt,100.0,30,0,No review,0.0,364,New Orleans
893542155948343405,The Acadian - 60 Day Min. Rental,491330662,Amy,French Quarter,29.9560829,-90.06403879999999,Entire home/apt,66.0,60,2,2024-05-01,0.12,317,New Orleans
894028452102343460,"Niche Shotgun | Pet Friendly, 10 min to Bourbon St",349162641,David,Mid-City,29.96349786085179,-90.0946111196196,Entire home/apt,106.0,2,82,2025-06-02,3.32,305,New Orleans
894035455543630765,Historic Mid-City Shotgun | Minutes to Superdome,349162641,David,Mid-City,29.963263868917085,-90.09355419319007,Entire home/apt,91.0,2,63,2025-06-09,2.52,300,New Orleans
894046692069951982,Updated Mid-City Shotgun | Walkable to Streetcar,349162641,David,Mid-City,29.962625299551537,-90.09744273494726,Entire home/apt,89.0,1,56,2025-06-03,2.49,292,New Orleans
894135642940899013,"Luxury home, Newly Renovated/Blocks from FQ",472942847,Marcus,Marigny,29.96670748162836,-90.0626343240412,Entire home/apt,650.0,30,16,2024-09-15,0.68,361,New Orleans
894197735982890681,Charming 5BR Retreat near City Park in New Orleans,64365837,Mike,Tulane - Gravier,29.9583,-90.08599,Entire home/apt,285.0,3,77,2025-05-19,3.08,312,New Orleans
894208726639611778,Lovely Garden District 2 Bedroom,323664718,Nichole,Touro,29.92726133570806,-90.09013183757324,Entire home/apt,194.0,30,3,2024-06-10,0.13,151,New Orleans
894521647435523586,Full Property Buyout - sleeps 15,356719124,B&W Courtyards,Marigny,29.964635477702004,-90.0527716167762,Private room,1208.0,30,6,2025-06-08,0.75,275,New Orleans
894795437747510154,Charming 1BR stand-alone cottage - Bayou St. John,414932335,Casey,Fairgrounds,29.98094,-90.08116,Entire home/apt,83.0,1,51,2025-06-15,2.08,142,New Orleans
895899591243207543,Private room - private Bathroom,304657,John,Treme - Lafitte,29.97128,-90.07187,Private room,225.0,30,0,No review,0.0,89,New Orleans
895911928554358379,Bywater Bliss| Utilities and Internet Included,105052713,Andrea,St. Claude,29.9690339,-90.0421566,Entire home/apt,68.0,30,8,2024-12-02,0.95,312,New Orleans
896233849493768901,Comfy 1 Bedroom by the Bayou,2334149,Cassady,Bayou St. John,29.977417083310687,-90.08110240382288,Entire home/apt,80.0,30,0,No review,0.0,365,New Orleans
897168125890696981,1br in MidCity w/great backyard,3440198,Cullen,Mid-City,29.97244111432324,-90.0955622347787,Entire home/apt,55.0,30,2,2024-03-19,0.11,336,New Orleans
897719294995336415,Soulful Sanctuary on Frenchmen!,106289693,William,Seventh Ward,29.97052197011564,-90.05755726928786,Entire home/apt,117.0,30,41,2025-06-02,1.72,189,New Orleans
901232897294017325,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,219.0,30,0,No review,0.0,302,New Orleans
902818702242760925,Family Friendly Waterfront Home | Private backyard,349162641,David,Lake Catherine,30.14466,-89.74429,Entire home/apt,210.0,2,59,2025-06-06,2.41,279,New Orleans
902900602289859425,"Oak St Corridor | 4 Blocks to Streetcar, Parking",349162641,David,Leonidas,29.95581,-90.12771,Entire home/apt,65.0,30,4,2025-05-22,0.19,288,New Orleans
